sample_id,language,text,sentiment,code_switched_english,english_token_count,word_count,source
sepedi_085,Sepedi,happy birthday broi hope you enjoy your day,positive,True,3,8,Twitter
sesotho_239,Sesotho,thuso mbedu in the woman king,neutral,True,1,6,Twitter
sepedi_083,Sepedi,reasoning ae tsoge this side,positive,True,1,5,Twitter
sesotho_158,Sesotho,something a father would say to his daughter lori,positive,True,2,9,Twitter
isixhosa_238,isiXhosa,nantsi ke i25 year old 😍❤️🥂🎉thank you so much to everyone who wished me a happy birthday yesterday 🙏🏾 yall made my day extra special ❤️❤️😘,positive,True,11,24,Twitter
setswana_015,Setswana,a padile maitiso betsho kene ka itirela mathata ka 217 jaanong 5years later go suffer a nna mogoa dira wa di ikgoela,negative,True,2,21,Twitter
isixhosa_286,isiXhosa,sibusisond its alot more than enough for me phofu,neutral,True,2,9,Twitter
isixhosa_176,isiXhosa,ukhozi fm ngicela ukuthi happy birthday ku akhona inganekakholwa zuma ukhozifmvabs,neutral,True,1,11,Twitter
setswana_137,Setswana,14 30 e kgakala ke lapile nna i just don t get it why primary tshwanetse e tswe so late,negative,True,5,18,Twitter
sesotho_137,Sesotho,wareng hantle i dont understand,negative,True,2,5,Twitter
sesotho_255,Sesotho,imagine the admin oyiyichola pha an emotional rag of a man ncono kuyekwe betere,negative,True,3,14,Twitter
isixhosa_180,isiXhosa,i will never switch on amp off my geyser i don’t noba umbane is expensive,negative,True,6,16,Twitter
isixhosa_162,isiXhosa,if ufuna umshado firstly u must put it into ur big head uba indoda inhloko yekhaya,negative,True,2,16,Twitter
sesotho_051,Sesotho,nako ya di pool party has arrived but still no flat stomach ora gore ge nka thoma nou december mokhaba tlabe ole betere,negative,True,4,23,Twitter
sepedi_197,Sepedi,were rocking with thato immaculate mokoena biggies favourite cup of t,neutral,True,1,11,Twitter
sesotho_165,Sesotho,if lori harvey is half as funny as her dad and looks like that she can pull any man on the planet,positive,True,8,22,Twitter
sesotho_289,Sesotho,harena film law lesotho monabatho basa tsebeng letho ka film and theatre ba lutseng ka li officeng ba re joetsa hore hare mmaraka le capacity,negative,True,1,25,Twitter
sepedi_006,Sepedi,she just wanted to say something lets give her a chance yoh mara nthabi le yena,neutral,True,3,16,Twitter
sesotho_011,Sesotho,ke tsona ntho tse etsang a hane ka number10 tsona tsena,neutral,True,1,11,Twitter
setswana_062,Setswana,okay jaanong ha ke utlwe sepe kana ke dipatje x,positive,True,1,10,Twitter
sesotho_105,Sesotho,skeem sa drivei am with my older brotherre thellela lapeng re mametse rea thella afternoon drive show ho lesedi fm ke mollelwa,neutral,True,3,22,Twitter
isixhosa_296,isiXhosa,ewnupdates kanti intoni ayaziyo lozavolo everything his asked about the answer always is i dont know im not aware i never knew about it,negative,True,9,24,Twitter
isixhosa_144,isiXhosa,ndiyaybawela ke lentwana qha iworry yam imuncu okwe lemoni ngaske athule andizekise qha lol,negative,True,1,14,Twitter
isixhosa_158,isiXhosa,ukhozifmvabsngicela ukt happy birthday kuakhona sphumelele zuma indodakazi kakholwa kwandaya akhule nje 🎂 🥳 🎉 🎈 djsgqemeza mrozawangempel ukhozi fm,positive,True,1,16,Twitter
sepedi_105,Sepedi,you better ke bone ore ke ka july ill be waiting,neutral,True,4,11,Twitter
sesotho_237,Sesotho,ke kopa thuso ya voucher please sir,positive,True,1,7,Twitter
setswana_006,Setswana,yey bese ksasa nithi how are you keeping up,neutral,True,3,9,Twitter
sepedi_063,Sepedi,so true malema is always trying to remain relevant for all the wrong reasons,positive,True,4,14,Twitter
sepedi_282,Sepedi,i hope she doesnt forget,positive,True,2,5,Twitter
isixhosa_156,isiXhosa,trinet12 dzumasambudla hey wena dont spell your nxamalala in xhosa nxn asingeni ndawo thina kulo ngxaki yenu,neutral,True,2,17,Twitter
sepedi_239,Sepedi,sbwl one day when at that part of the world just to meet the legendary ntate enos mafokate,neutral,True,5,18,Twitter
sepedi_224,Sepedi,lols thats why o type le maaka ke dilo te o di naganang,negative,True,1,13,Twitter
sepedi_146,Sepedi,team thato tamara and terry please vote for gash or mpho wabadimo only,neutral,True,4,13,Twitter
isixhosa_219,isiXhosa,fckn ironic umntu abhibhidle nje amazinyo ngobu menemeneat that time angekhe afel umntwana wakheangekhe afel umfazi wakheinstead angahamba ayothwala athengise ngemiphefumlo yabo nangegazi labo,negative,True,1,24,Twitter
sesotho_074,Sesotho,like tswang mo rena ae lol,negative,True,2,6,Twitter
sepedi_119,Sepedi,hao chomie ya ka kwena o bolelang so,negative,True,1,8,Twitter
setswana_203,Setswana,ke kgona go robala phakela a kere le lona le na le nna,positive,True,1,13,Twitter
sepedi_251,Sepedi,maybe ke anxiety e mona e fihlang before you get what youve always wantedtelling you it isnt,negative,True,6,17,Twitter
isixhosa_257,isiXhosa,andiyivha kakuhle ke le but i’ll wait…,positive,True,3,8,Twitter
sepedi_010,Sepedi,e seng mokula mme tota no,negative,True,1,6,Twitter
sesotho_150,Sesotho,o motle empa marago a gago okare a segaswi,positive,True,2,9,Twitter
setswana_274,Setswana,another character that needs to vae is sbongile ong borile thata,negative,True,2,11,Twitter
sesotho_090,Sesotho,ke for nna hape mo ke di laduma mealswanna check them out when i leave kamo west view,positive,True,3,18,Twitter
isixhosa_066,isiXhosa,sivvgobozi inyama leyo uyithandayo qha ke awuyingamandla etywaleni xa unyanga i bubbly,positive,True,1,12,Twitter
sesotho_161,Sesotho,nkasego ntshe ko lapeng when its already late,neutral,True,2,8,Twitter
isixhosa_247,isiXhosa,muvhangotshedza 😂😂 so uyalila ke ngoku,negative,True,1,5,Twitter
sepedi_145,Sepedi,when i speak about ngwana wa bomma wa mozulu ke andilempisane,neutral,True,2,11,Twitter
sesotho_202,Sesotho,principal thobakgale is recieving flower deliveries at work empa nna,negative,True,2,10,Twitter
isixhosa_208,isiXhosa,irvinxavi1 lutho 😭 we are enough with takeaways angeke 🥹,negative,True,2,8,Twitter
sesotho_240,Sesotho,moya mahlong a tau o ya a swere serumula,neutral,True,2,9,Twitter
sepedi_178,Sepedi,lol yah ke lona lebaka leo tanki hle ngwaneso,positive,True,1,9,Twitter
isixhosa_259,isiXhosa,gamabtweets ay nono it cant kills you kaloku,neutral,True,3,8,Twitter
isixhosa_151,isiXhosa,china mobile global graduate trainee programme 2023 in johannesburg jobseekerssa | jobalert | job | saps | kingsofjoburg | south africans | vusi | amasi | omega 3 |,neutral,True,1,18,Twitter
sesotho_284,Sesotho,my mood today is to seat at the back seat of a golf r with 6 ea basali,neutral,True,5,17,Twitter
isixhosa_295,isiXhosa,nomagugusamke nikitareturn mntase forgive her when you’re ready not xa ecele uxolo cz chances are she won’t abafuni acknowledga and apologise bona,positive,True,6,24,Twitter
sepedi_008,Sepedi,ke seleka korr a ka nyoba mabane marr bona,negative,True,1,9,Twitter
sesotho_274,Sesotho,nahana re lla ba botlhe coz our team lost boring,negative,True,1,10,Twitter
setswana_243,Setswana,i dont see chiefs beating sundowns lo e bona jang bo rra,negative,True,2,12,Twitter
sesotho_058,Sesotho,a utlwe monate wa chelete,positive,True,1,5,Twitter
sesotho_030,Sesotho,problem ke gore a re na chelete,neutral,True,2,7,Twitter
setswana_105,Setswana,ntate oo ha a je rice ele mapheello lefung ba eme le vrou ya matome ba tsholela batho,neutral,True,1,18,Twitter
setswana_230,Setswana,happy birthday to you ausi o botsana gore,neutral,True,2,8,Twitter
sepedi_259,Sepedi,i wore something similar to this last night ko monateng yhoo le mpone gape le mpolayeng,neutral,True,3,16,Twitter
setswana_291,Setswana,o tlo lala o mpolaile gompieno ke ne ke itumetse thata and put the phone away ke tla go e senkela,positive,True,2,21,Twitter
setswana_234,Setswana,ngifuna kuhleka nje my situation bese ngiyopoka kumjita,neutral,True,1,8,Twitter
isixhosa_288,isiXhosa,busiswa stemele eish kubanjalo but ingxaki ze2 zisibangela sinyamezele noba kunzima🥺😭 kuba abantu bakuzama ude uphuncukelwe sisimilo,negative,True,2,17,Twitter
isixhosa_005,isiXhosa,and impilo by kelvin momo ft kabza for good measure you know,neutral,True,3,12,Twitter
sesotho_226,Sesotho,le setse le gorogile or jangfo kae koore,neutral,True,1,8,Twitter
setswana_214,Setswana,bathong malome ga a itse go buiwa ka ene ka sekgoa in another group,positive,True,1,14,Twitter
setswana_132,Setswana,e bidiwa jalo ebile lefoko leo le botoka than are lerete,negative,True,1,11,Twitter
isixhosa_132,isiXhosa,amanga were exposed dmfmzansi datemyfamilysa,negative,True,1,5,Twitter
isixhosa_241,isiXhosa,snezo ntaka inyama encane so,neutral,True,1,5,Twitter
sesotho_141,Sesotho,when i started training i thought go trainer ke cardio hela ne ke dirisa treadmill ebo ke ya lapeng,negative,True,3,19,Twitter
sesotho_232,Sesotho,nahana ai nka seke shem anyway each to their own,neutral,True,1,10,Twitter
isixhosa_060,isiXhosa,zinzeka naijahottest makayo lala bethuna because what is she saying 😂😂😂 uyaziva,positive,True,4,11,Twitter
sepedi_229,Sepedi,ge wena ose sharp o baisa le nna my mom really feels my pain every single time,neutral,True,3,17,Twitter
isixhosa_141,isiXhosa,zimasamatiwane phofu our grandfather was an only child but yena wenza sure,negative,True,5,12,Twitter
sepedi_213,Sepedi,hi shaun hope you have something nice planned for the weekend,positive,True,3,11,Twitter
sepedi_080,Sepedi,nyaya tsala o mo fetotse sematla go lekanee be asala amo dira baby sitter,neutral,True,1,14,Twitter
sepedi_149,Sepedi,happy birthday le gola o gole hey,positive,True,1,7,Twitter
sesotho_292,Sesotho,kganthe a le re scarce skills what what mafaseng kae kae,neutral,True,3,11,Twitter
setswana_108,Setswana,eish tota go botlhoko stella garesa tsamaya monate le eseng reba beya dithapelong ka metlha,positive,True,1,15,Twitter
sesotho_290,Sesotho,after 2024 you will be jobless wena bushiris disciple you must save this tweet setlokotsebe sa ngoanana,positive,True,5,16,Twitter
sepedi_134,Sepedi,o maka a ke bone yours,negative,True,2,6,Twitter
setswana_182,Setswana,imagine o support chiefs le man u di tshameka same day gase gowa ke pelo hela once,positive,True,1,17,Twitter
sesotho_109,Sesotho,thuso are ba mo stuckolle,negative,True,1,5,Twitter
isixhosa_070,isiXhosa,tshezi bm lol early 80s gang kaloku 😭🤭🤭🤣🤣🤣,negative,True,1,7,Twitter
sesotho_208,Sesotho,next stop polokwane and kzn 2nd leg hauweng,negative,True,1,8,Twitter
setswana_277,Setswana,mme basadi ba ka rialo ke a dumela,negative,True,1,8,Twitter
sesotho_205,Sesotho,chelsea got walloped 1 today mme le didimetse ka kgang ya teng theres not enough hate and im not happy,negative,True,6,19,Twitter
setswana_119,Setswana,ke ohe wa parastatal ke bone maloba ntse go kgabola on the tl,negative,True,1,13,Twitter
sesotho_048,Sesotho,nazo itseng is plotting against james now catch tonight at 100,neutral,True,2,10,Twitter
sesotho_087,Sesotho,mara nahana o dutse mo letsatsing the whole day pelo e baba,negative,True,1,12,Twitter
sepedi_001,Sepedi,for to wake up with a banging hangover deep down ke bona le nna gore selemo sa kgaowa,neutral,True,1,18,Twitter
sesotho_061,Sesotho,do you have electricity thuso right now post your schedule and lets see,neutral,True,7,13,Twitter
isixhosa_234,isiXhosa,bhele gcogconombebe bhele uneshaqa le crocs r700 kaloku i crocs,neutral,True,1,10,Twitter
sesotho_176,Sesotho,when ed was taking peoples wives in kwekwe,neutral,True,2,8,Twitter
setswana_178,Setswana,i groomed you well kaha itlhelang o nkgala ka teng kere social media doesnt need to know all,positive,True,2,18,Twitter
setswana_154,Setswana,o utlwela motho botlhoko jang a dira se ase ratang ha a ka go raya are tswa mo botshelong jame otla reng,negative,True,3,22,Twitter
sepedi_173,Sepedi,motho a ska nrwaka ka taxing kere ke bapadisa ngwana kere nah ntatae o kae,neutral,True,1,15,Twitter
sesotho_151,Sesotho,mme lets separate the fiction from the real tlheng,neutral,True,2,9,Twitter
sepedi_126,Sepedi,ska la mo reetsa go letšatši bomma,neutral,True,1,9,Twitter
isixhosa_031,isiXhosa,if i was a pastor i would make the congregation sing ukholo lwami in the beginning and end of the service every sunday,positive,True,11,23,Twitter
sesotho_231,Sesotho,o saleng hantle happy stanton got it,positive,True,2,7,Twitter
sepedi_091,Sepedi,one thing about mpho she will make you cry,negative,True,3,9,Twitter
isixhosa_262,isiXhosa,the siya crew has been informed that thamsanqa gabuza will not be leaving supersport united while iqraam rayners has found himself a new home slsiyaread more,positive,True,11,26,Twitter
sepedi_182,Sepedi,lrt waitsi at this point retla se bafetsi batho ba bo ntate,positive,True,1,12,Twitter
isixhosa_127,isiXhosa,only ever had one crush in school it wasnt that deep just thought he was kinda cute ended up dating him we were so cute bethuna 😍,positive,True,11,26,Twitter
isixhosa_100,isiXhosa,carwootah and zirhola kakuhle eza chap,positive,True,1,6,Twitter
sepedi_252,Sepedi,ko pela the campus ne ke tlha mallong,positive,True,1,8,Twitter
sepedi_070,Sepedi,gore o nne mo koloing even if we are going the same direction go ntshiwa ma 40 pula le imetsa di koloi,negative,True,4,21,Twitter
sepedi_132,Sepedi,bone motho a re tuku or lesela ah,negative,True,2,8,Twitter
sesotho_001,Sesotho,lol you still asking senda fela,neutral,True,3,6,Twitter
isixhosa_233,isiXhosa,not too good im feeling lonely and emotional namhlanje ingaske ndibekwe esifubeni and sleep,neutral,True,5,14,Twitter
sesotho_027,Sesotho,that goalkeeper coach reminds me of thuso phala,neutral,True,2,8,Twitter
isixhosa_120,isiXhosa,lmkonqo qala le 6th anniversary ngeye 6months or 6years kaloku kumele kucace,neutral,True,1,12,Twitter
sesotho_200,Sesotho,ke gorogile mo lapeng ka past4 ke shwele kana mme kebatla go tsaa one last nap before going to work ka half7,neutral,True,1,22,Twitter
setswana_066,Setswana,lol lena mara la lwala ai,positive,True,1,6,Twitter
isixhosa_019,isiXhosa,lol umgwinyo is hilarious like why are the eyes popping “lutho othuswa yinton” “akhonto ma 👀”😂,negative,True,6,15,Twitter
sesotho_196,Sesotho,ke ngwana wabo rena are mo tlogeleng mara yena rebe rele gona,positive,True,1,12,Twitter
sesotho_039,Sesotho,the true discourse king is ntate thuso and i love him shem,positive,True,5,12,Twitter
isixhosa_064,isiXhosa,mna ill always ask why umzali wam prefers my little sister over mna while ndingahluphi mnawhats with abazali protecting abantwana oko bayaxabanisa kodwa😏,negative,True,3,23,Twitter
sepedi_165,Sepedi,id do anything for boroko right now literally anything,positive,True,2,9,Twitter
sepedi_029,Sepedi,you cant not love thato shame shes everything,negative,True,4,8,Twitter
sesotho_217,Sesotho,rent fela will be good r5000,positive,True,3,6,Twitter
sepedi_194,Sepedi,o nyaka a fie ke mollo even better,neutral,True,2,8,Twitter
isixhosa_204,isiXhosa,nelisa is crying yoh bethuna,neutral,True,1,5,Twitter
sepedi_170,Sepedi,eyy ulimele loya sisi i can imagine how deep and painful the kinda healing she needs,positive,True,6,16,Twitter
isixhosa_159,isiXhosa,akhonto ityafisayo like a gent that wears shady sneakers 😔 why unxibe itiger zuko,negative,True,4,13,Twitter
sepedi_174,Sepedi,loko u huma ka yena a sunga ku ku sala ndzaku,positive,True,1,11,Twitter
sesotho_219,Sesotho,haholo but kenna eo kae reka 3 for r25 food lovers,negative,True,1,10,Twitter
isixhosa_069,isiXhosa,this was black motions intro at kunye🔥🔥🔥,positive,True,2,7,Twitter
setswana_102,Setswana,i stayed in zim and sa ba nthutile dilo dile dintsi,positive,True,2,11,Twitter
sesotho_192,Sesotho,ba tsofetse le mangoele a ea hana empa hothoe ke bacha,negative,True,1,11,Twitter
sepedi_074,Sepedi,ke rile ere kego rekele yona on your birthday and you wanted books dula ledi books tseo,negative,True,3,17,Twitter
isixhosa_081,isiXhosa,ulibonile ixesha or uover seas,negative,True,1,5,Twitter
sesotho_288,Sesotho,can never be me this is definitely why iam single ke nahana o ko zame16 years,negative,True,7,16,Twitter
sepedi_235,Sepedi,ufebe u sis womfaz wakhe but she blames umfetjwa uthi yena he was drunk,negative,True,4,14,Twitter
sepedi_215,Sepedi,hha love voted kanti asichubeki lol aybo phela were fighting thina no alliance for us recruite on your watsup tell your family and friends please,neutral,True,11,25,Twitter
isixhosa_047,isiXhosa,kingdon za in my funeral nizodla amasi nedokwe kudula kabi ukudla,neutral,True,1,11,Twitter
sepedi_133,Sepedi,i fully relate ke gore its every night being a sleepless one smh,negative,True,4,13,Twitter
isixhosa_256,isiXhosa,miss nzie thina esi allergic to everything 🍄🥜 meat 🍖🥩 ngiba no twayi for days lo 🍍 kuvaleka amehlo kudumbe umlomo 🤷,negative,True,1,18,Twitter
setswana_133,Setswana,ke a ipotsa tota nna kana ke itsile gore phane e apewa ka mashi pele before ke bona ga mahura hela then ka di vegetables,negative,True,1,25,Twitter
isixhosa_041,isiXhosa,were honored indlalifa mfo ka jama words cant express the gratitude 🙌🏿🙌🏿🙌🏿❤❤,positive,True,3,11,Twitter
sepedi_186,Sepedi,tapeapetapsatlaprapsta papa perestpearstareleappalplasterstapleralteraltersplatealertpaletpatelpearlrateratesspelttearsearspartsaltim beyond a genius naledi mogadime,neutral,True,1,8,Twitter
sepedi_042,Sepedi,a nyaka gore ntoto ya gago,positive,True,1,6,Twitter
sepedi_109,Sepedi,i think swanetse ro bona optometrist,negative,True,1,6,Twitter
setswana_249,Setswana,he is thinking of how we can thuma him,neutral,True,5,9,Twitter
sesotho_269,Sesotho,haona monyetla ntate youre the first person to do so then we can follow,neutral,True,5,14,Twitter
setswana_051,Setswana,former mamelodi sundowns coach pitso mosimane was asked on why he doesn t take coaching job,negative,True,4,16,Twitter
isixhosa_101,isiXhosa,papaamama bona chrisexcel102 how is that working out for you okanye uyaqamza nje,neutral,True,4,13,Twitter
isixhosa_266,isiXhosa,hehake why do my feet hurt should i call that baby advocate now or tomorrow kengoku,negative,True,9,16,Twitter
sesotho_184,Sesotho,empa bophelo ke semphekho bashanya le satle be lehopole lehlohonolo,neutral,True,1,10,Twitter
sesotho_169,Sesotho,thats what we get as punishment remember batsadi ba re omanyetda lefifi what was our view then,negative,True,5,17,Twitter
sepedi_025,Sepedi,i am trying to take a weekend off hope i survive,negative,True,4,11,Twitter
setswana_061,Setswana,will cal you next week tuesday simolola fasting ntwana,neutral,True,2,9,Twitter
setswana_080,Setswana,sazodlala indiya nje mina goolam mina tshela those days are gone mnqundu,neutral,True,2,12,Twitter
setswana_153,Setswana,kgang yame ke yone yeo gore internet access kae re nna mo dikgaolong tsala,neutral,True,1,14,Twitter
isixhosa_094,isiXhosa,chiefs ke chelsea that went to public school kancane kancane iyavela🤣🚮,neutral,True,2,11,Twitter
sesotho_067,Sesotho,hake sure le haeba ke ea utloisisa ntatethe next step on ensuring that photographers get the credit they deserve,positive,True,3,19,Twitter
setswana_240,Setswana,ke utlwile o buwa ka lebitso laka gaming ya sundowns le ts galaxy barcelona vs madrid el clasico ya mzansi my prediction chiefs 21 sundowns,neutral,True,1,24,Twitter
isixhosa_153,isiXhosa,makazi uchomie coming through with a lecturemotivation love yaya bbtitans,neutral,True,2,10,Twitter
sesotho_084,Sesotho,ai yah rena bana ba januworry now i owe everyone who sent birthday wishes their birthday wishes for the rest of the year,negative,True,6,23,Twitter
sesotho_155,Sesotho,jwale rena ro tsuba eng ge a di tseya,neutral,True,1,9,Twitter
sepedi_265,Sepedi,the problem is dintwa ga di fele,positive,True,3,7,Twitter
setswana_161,Setswana,kamoso baby i was busy today,neutral,True,3,6,Twitter
isixhosa_080,isiXhosa,niwatholile ama first twerk of the guys or,neutral,True,2,8,Twitter
sesotho_145,Sesotho,might be in limps bro funeral ya ka lapeng,neutral,True,1,9,Twitter
sesotho_096,Sesotho,bro ha ke nahana that sentence ke qaboha ha kae,positive,True,1,10,Twitter
setswana_142,Setswana,hj eu ia faze uma piadinha leve do menino da minha sala e o carlos pilloto pra minha amiga mas ela nao conhecia o carlos pilloto,negative,True,1,26,Twitter
sepedi_177,Sepedi,that road belong to mankweng taxi association but seshego think theyre the ownersof that mall,negative,True,4,15,Twitter
sepedi_019,Sepedi,ke bolawa ke you contacted me,negative,True,2,6,Twitter
isixhosa_049,isiXhosa,😂😂😂 i’m even ready to move on from vat now kule plantation because i feel like akhonto that i don’t know pha 😭,negative,True,8,23,Twitter
setswana_215,Setswana,eish kana hlele go le botlhoko moo,neutral,True,1,7,Twitter
sesotho_296,Sesotho,a lot is going on right now go bata motho ela a ntse a le ko dikhoteng,negative,True,5,17,Twitter
sepedi_062,Sepedi,moya used to be my track,positive,True,2,6,Twitter
sepedi_273,Sepedi,eish wenaa ebile ka tlogela,negative,True,1,5,Twitter
isixhosa_226,isiXhosa,abo oscar mabuyane kanti yini umsebenzi wabo being power hungry only,neutral,True,2,11,Twitter
sepedi_279,Sepedi,damn antoine griezmanns touches reminds me of george lebese nice touches on the ball,positive,True,2,14,Twitter
setswana_242,Setswana,van heerden sale a tshameka mo absa premiership kele ko primary kana,neutral,True,1,12,Twitter
sesotho_069,Sesotho,hahaha my sista batho ba nale chelete,positive,True,1,7,Twitter
setswana_287,Setswana,modimo keha a intatola a ntira jang,negative,True,2,7,Twitter
isixhosa_115,isiXhosa,ngaske uvoetsek with this nonsense,neutral,True,1,5,Twitter
setswana_260,Setswana,go bosigo it s monday tomorrow i understand,positive,True,3,8,Twitter
setswana_121,Setswana,nthuse my love lelapa la fatalla,positive,True,2,6,Twitter
setswana_226,Setswana,umuntu abhale i post ebhimbayo bese bathi well said,neutral,True,1,9,Twitter
sesotho_248,Sesotho,ke ee ke bone a etseha ha u sebelisa olive oil,neutral,True,1,11,Twitter
setswana_280,Setswana,best set for me so far still haven t listened to ntate sello youngsta and khanyi,neutral,True,5,16,Twitter
setswana_300,Setswana,se a hokotsega o utlwa o tsenwa ke phefo,negative,True,1,9,Twitter
sesotho_157,Sesotho,nahana thats the uncle of my kids,neutral,True,2,7,Twitter
sesotho_094,Sesotho,kemo lapeng my guy o na le madi le plan ke thape,neutral,True,1,12,Twitter
setswana_076,Setswana,you use them ko ntlung eseng ko mmerekong,neutral,True,2,8,Twitter
isixhosa_012,isiXhosa,usuke unenkinga uma uyilenhlobo engakhuzekiakekho okwazi ukukukhuza and nawe ngokwakho awukwazi ukuzikhuza ay kusuke sekubheda kakhulu ngempelakuhle ukukhuzeka,positive,True,1,18,Twitter
isixhosa_065,isiXhosa,zamaswazimadon4 mtamerri he is consistent jonga 🤣,negative,True,2,6,Twitter
sesotho_076,Sesotho,tla be ke inesa ka li goodie tsa tse tswang,neutral,True,1,10,Twitter
sesotho_113,Sesotho,mariha a sa kene empa hee the less i say the better,positive,True,6,12,Twitter
sepedi_075,Sepedi,rema runaway what a masterpiece,negative,True,2,5,Twitter
isixhosa_222,isiXhosa,im not leaving my underwear at a boyfriends place just to claim a positionsoze,neutral,True,5,14,Twitter
setswana_263,Setswana,users using that section of the roadway we appeal that motorists should be patient for the duration of these repairs and road closures said fihla,neutral,True,9,25,Twitter
sesotho_201,Sesotho,eish o nkakantsha thata mme teraka ga e a ema,positive,True,2,10,Twitter
isixhosa_042,isiXhosa,shantel tee haybo this woza ngikvulele indlela was universal kanti😃,positive,True,2,10,Twitter
setswana_017,Setswana,talk your talk ntate sello,neutral,True,1,5,Twitter
sepedi_115,Sepedi,they will not sustain that hara tlala ee kapa ke liphallello li test kids tseo,neutral,True,4,15,Twitter
sesotho_118,Sesotho,nna ne ke nahana hore o tswile mo daar man prep for the race,neutral,True,1,14,Twitter
setswana_002,Setswana,really tough i know but hang in there gotlo kopana,neutral,True,4,10,Twitter
setswana_005,Setswana,i believe in nature ntate waaka,neutral,True,1,6,Twitter
sepedi_090,Sepedi,always the caseimagine kara di millions wa jo kgetha 1,positive,True,2,9,Twitter
isixhosa_249,isiXhosa,sigujana za akwenziwa ke lokhu usumehlulile umendo already iqebeqebe,neutral,True,1,9,Twitter
sesotho_199,Sesotho,you dont know ball batsho,positive,True,2,5,Twitter
setswana_276,Setswana,o mpoledisa thata my sister,negative,True,1,5,Twitter
isixhosa_027,isiXhosa,sinomlambo light and strength my dear sister may her beautiful soul rest in peacejoooh bethunana taxi drivers,neutral,True,2,17,Twitter
isixhosa_099,isiXhosa,sebabatso barbs artielm who i dont understand,neutral,True,3,7,Twitter
sepedi_012,Sepedi,we tried bby girl we love you south africa loves you,positive,True,5,11,Twitter
sesotho_097,Sesotho,so ko btc gore o kgone go thusiwa ba bata o ba latetse ko diofficing o ile go palama ditafole o buela ko godimo,negative,True,1,24,Twitter
setswana_155,Setswana,still birthday weekend le mpitseng kamoso,neutral,True,1,6,Twitter
sesotho_256,Sesotho,empa u tseba sekhooa tjena ke western what what so clearly that cant be all bad,negative,True,7,16,Twitter
sepedi_043,Sepedi,shemenwa meetsesorry aker nanaputsu putsu sorry neh nanamchwaa,neutral,True,1,8,Twitter
sepedi_168,Sepedi,how do i register for cellphone banking tshelete gaa report kana,neutral,True,4,11,Twitter
sesotho_117,Sesotho,batho ba batsho le itebala fast once motho a thola 2bop o hata senang nix molala,negative,True,2,16,Twitter
sesotho_277,Sesotho,batlampe ba rapellwe hore chelete tsa batswadi ba bona di be le molemo lemong setlang,negative,True,1,15,Twitter
sepedi_268,Sepedi,melita is scared of meiki,negative,True,1,5,Twitter
setswana_208,Setswana,being skinny in primary school was the pits yoh bese bathi une aids,negative,True,4,13,Twitter
sesotho_127,Sesotho,hr o itseng hao le bua in the mirror,positive,True,1,9,Twitter
setswana_091,Setswana,people are following others just to talk kak at every corner september e fitlhile ditlhare di ya tlhoga,negative,True,2,18,Twitter
sesotho_245,Sesotho,after a long lay off i tried,neutral,True,2,7,Twitter
isixhosa_223,isiXhosa,bethuna its like these happened weeks ago 🤣🤣🤣,neutral,True,2,7,Twitter
setswana_075,Setswana,nothing more nothing less kana ne ke rata go rialo o tlaa tshega gore,negative,True,2,14,Twitter
setswana_090,Setswana,kante laa theogela gase gore rotlhe hela as a country re tswetse re tla bula ka di 30 august,positive,True,1,18,Twitter
isixhosa_155,isiXhosa,i think a lot of men need to listen to this penuel the black pen | in conversation phesheya duma varsity uber busi via youtube,neutral,True,4,24,Twitter
isixhosa_277,isiXhosa,nolutandoa realblackcoffee lol haa khange andiphendule umkhuluwa funeka aqale asadvize nge blukwe ezinananzelayo uba ithini into yazo,negative,True,1,17,Twitter
isixhosa_133,isiXhosa,floss reigh nam ndifuna eyam iapology🤣🤣🤣 basebenza iover time namhlanje and i like it,negative,True,4,14,Twitter
isixhosa_135,isiXhosa,madam pb what if andinayo isize,neutral,True,2,6,Twitter
sepedi_258,Sepedi,u are pleading for mercy for our boys morena,positive,True,2,9,Twitter
sesotho_036,Sesotho,bathong this gent o nahana gore ka gafa neh,negative,True,1,9,Twitter
sepedi_016,Sepedi,o winne lotto for you to kopana with me,neutral,True,2,9,Twitter
isixhosa_002,isiXhosa,soze i need the heat,neutral,True,2,5,Twitter
sesotho_025,Sesotho,just dawned on me that i will no longer see lumkos tweets on my timelineempa hee it was gods will,negative,True,10,20,Twitter
setswana_008,Setswana,and engwe etlo irang gore meno a rona a bole kego tshega ledi ex tsa rona,negative,True,3,16,Twitter
isixhosa_154,isiXhosa,mzamatolo spoil or yiqhele kakubi 😂😂😂,negative,True,1,5,Twitter
setswana_191,Setswana,ee o dira sentle love a go robalwe early,positive,True,2,9,Twitter
sepedi_223,Sepedi,haibo thatos ball fell just like that,neutral,True,3,7,Twitter
sepedi_180,Sepedi,emela tomorrow le tshele eo ya gao,negative,True,1,7,Twitter
sepedi_100,Sepedi,ke na le dikoloto lelo please eseng wena ebile,positive,True,1,9,Twitter
sesotho_222,Sesotho,tlhemma nick le vanessa ba re tletse ka dilo di sele this season,neutral,True,1,13,Twitter
sepedi_023,Sepedi,ke botsa mamazala gore ke tswile for lunch efetsa yena a re eno mpotsa pila gore ao bowe ngwanaka,neutral,True,1,19,Twitter
sesotho_057,Sesotho,ke bolawa ke your accountability partner in the background,positive,True,2,9,Twitter
